Country,Year,ModalSplit_VehicleType,ModalSplit_ModalSplitKm,ModalTransportToGDP_GDP,RailwayLength_RailwayLengthKm,RailwayTransport_RailwayTransportKm,AirTransport_AirTransportKm,MotorwayNetwork_Unit,MotorwayNetwork_MotorwayLengthKm,RailwayNetwork_RailwayLengthKm,RoadTrafficDeaths_TypeOfRoad,RoadTrafficDeaths_Unit,RoadTrafficDeaths_RoadTrafficDeaths,MotorwayLength_TypeOfRoad,MotorwayLength_LengthOfMotorways
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,BUS_TOT,15.1,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,CAR,81.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,TRN,3.4,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,128.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,6.5,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,NR,30.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,RD_URB,RT,1.5,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,NR,158.0,RD_EUR,202.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,MWAY,0.0
LV,2016,TRN_BUS_TOT_AVD,18.5,88.6,1859.6,584.0,5384160.0,KM_TKM2,0.0,1889.0,TOTAL,RT,8.1,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,BUS_TOT,14.0,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,CAR,82.7,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,TRN,3.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM,0.0,1889.0,TOTAL,RT,7.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,NR,92.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_RUR,RT,4.7,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,NR,44.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,RD_URB,RT,2.3,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,MWAY,0.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,NR,136.0,RD_EUR,202.0
LV,2017,TRN_BUS_TOT_AVD,17.3,91.1,1859.6,596.0,6077854.0,KM_TKM2,0.0,1889.0,TOTAL,RT,7.0,MWAY,0.0
