Country,Year,ModalSplit_VehicleType,ModalSplit_ModalSplitKm,ModalTransportToGDP_GDP,RailwayLength_RailwayLengthKm,RailwayTransport_RailwayTransportKm,AirTransport_AirTransportKm,MotorwayNetwork_Unit,MotorwayNetwork_MotorwayLengthKm,RailwayNetwork_RailwayLengthKm,RoadTrafficDeaths_TypeOfRoad,RoadTrafficDeaths_Unit,RoadTrafficDeaths_RoadTrafficDeaths,MotorwayLength_TypeOfRoad,MotorwayLength_LengthOfMotorways
IE,2011,TRN_BUS_TOT_AVD,17.4,98.1,1931.19,1638.0,23362888.0,,,,RD_URB,RT,0.8,MWAY,900.0
IE,2011,TRN_BUS_TOT_AVD,17.4,98.1,1931.19,1638.0,23362888.0,,,,TOTAL,NR,186.0,MWAY,900.0
IE,2011,TRN_BUS_TOT_AVD,17.4,98.1,1931.19,1638.0,23362888.0,,,,TOTAL,RT,4.1,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,MWAY,NR,5.0,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,MWAY,RT,0.1,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,NR,112.0,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,RT,2.4,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,NR,46.0,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,RT,1.0,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,NR,163.0,MWAY,900.0
IE,2012,BUS_TOT,14.4,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,RT,3.5,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,MWAY,NR,5.0,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,MWAY,RT,0.1,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,NR,112.0,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,RT,2.4,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,NR,46.0,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,RT,1.0,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,NR,163.0,MWAY,900.0
IE,2012,CAR,82.8,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,RT,3.5,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,MWAY,NR,5.0,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,MWAY,RT,0.1,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,NR,112.0,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,RT,2.4,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,NR,46.0,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,RT,1.0,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,NR,163.0,MWAY,900.0
IE,2012,TRN,2.8,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,RT,3.5,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,MWAY,NR,5.0,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,MWAY,RT,0.1,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,NR,112.0,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,RD_RUR,RT,2.4,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,NR,46.0,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,RD_URB,RT,1.0,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,NR,163.0,MWAY,900.0
IE,2012,TRN_BUS_TOT_AVD,17.2,96.0,1931.0,1578.0,23594088.0,,,,TOTAL,RT,3.5,MWAY,900.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,MWAY,NR,8.0,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,MWAY,RT,0.2,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,NR,145.0,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,RT,3.1,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,NR,35.0,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,RT,0.8,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,NR,188.0,MWAY,897.0
IE,2013,BUS_TOT,14.1,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,RT,4.1,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,MWAY,NR,8.0,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,MWAY,RT,0.2,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,NR,145.0,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,RT,3.1,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,NR,35.0,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,RT,0.8,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,NR,188.0,MWAY,897.0
IE,2013,CAR,83.2,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,RT,4.1,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,MWAY,NR,8.0,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,MWAY,RT,0.2,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,NR,145.0,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,RT,3.1,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,NR,35.0,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,RT,0.8,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,NR,188.0,MWAY,897.0
IE,2013,TRN,2.7,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,RT,4.1,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,MWAY,NR,8.0,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,MWAY,RT,0.2,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,NR,145.0,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,RD_RUR,RT,3.1,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,NR,35.0,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,RD_URB,RT,0.8,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,NR,188.0,MWAY,897.0
IE,2013,TRN_BUS_TOT_AVD,16.8,97.3,1931.0,1569.0,24603640.0,,,,TOTAL,RT,4.1,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,NR,5.0,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,RT,0.1,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,NR,127.0,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,RT,2.7,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,NR,60.0,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,RT,1.3,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,NR,192.0,MWAY,897.0
IE,2014,BUS_TOT,14.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,RT,4.1,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,NR,5.0,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,RT,0.1,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,NR,127.0,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,RT,2.7,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,NR,60.0,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,RT,1.3,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,NR,192.0,MWAY,897.0
IE,2014,CAR,82.3,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,RT,4.1,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,NR,5.0,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,RT,0.1,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,NR,127.0,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,RT,2.7,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,NR,60.0,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,RT,1.3,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,NR,192.0,MWAY,897.0
IE,2014,TRN,3.0,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,RT,4.1,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,NR,5.0,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,MWAY,RT,0.1,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,NR,127.0,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_RUR,RT,2.7,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,NR,60.0,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,RD_URB,RT,1.3,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,NR,192.0,MWAY,897.0
IE,2014,TRN_BUS_TOT_AVD,17.7,88.9,1931.0,1728.0,26310826.0,KM,898.0,1680.0,TOTAL,RT,4.1,MWAY,897.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,NR,7.0,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,NR,121.0,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,NR,34.0,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,RT,0.7,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,NR,162.0,MWAY,916.0
IE,2015,BUS_TOT,13.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,RT,3.4,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,NR,7.0,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,NR,121.0,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,NR,34.0,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,RT,0.7,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,NR,162.0,MWAY,916.0
IE,2015,CAR,83.3,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,RT,3.4,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,NR,7.0,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,NR,121.0,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,NR,34.0,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,RT,0.7,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,NR,162.0,MWAY,916.0
IE,2015,TRN,3.1,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,RT,3.4,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,NR,7.0,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,NR,121.0,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,NR,34.0,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,RD_URB,RT,0.7,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,NR,162.0,MWAY,916.0
IE,2015,TRN_BUS_TOT_AVD,16.7,77.2,1931.0,1918.0,29545020.0,KM,917.0,1680.0,TOTAL,RT,3.4,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,NR,6.0,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,NR,124.0,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,NR,52.0,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,RT,1.1,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,NR,182.0,MWAY,916.0
IE,2016,BUS_TOT,13.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,RT,3.8,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,NR,6.0,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,NR,124.0,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,NR,52.0,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,RT,1.1,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,NR,182.0,MWAY,916.0
IE,2016,CAR,83.4,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,RT,3.8,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,NR,6.0,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,NR,124.0,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,NR,52.0,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,RT,1.1,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,NR,182.0,MWAY,916.0
IE,2016,TRN,3.0,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,RT,3.8,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,NR,6.0,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,MWAY,RT,0.1,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,NR,124.0,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_RUR,RT,2.6,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,NR,52.0,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,RD_URB,RT,1.1,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,NR,182.0,MWAY,916.0
IE,2016,TRN_BUS_TOT_AVD,16.6,80.2,1931.0,1991.0,32595708.0,KM,917.0,1680.0,TOTAL,RT,3.8,MWAY,916.0
IE,2017,BUS_TOT,14.3,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,NR,156.0,MWAY,916.0
IE,2017,BUS_TOT,14.3,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,RT,3.2,MWAY,916.0
IE,2017,CAR,82.6,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,NR,156.0,MWAY,916.0
IE,2017,CAR,82.6,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,RT,3.2,MWAY,916.0
IE,2017,TRN,3.1,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,NR,156.0,MWAY,916.0
IE,2017,TRN,3.1,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,RT,3.2,MWAY,916.0
IE,2017,TRN_BUS_TOT_AVD,17.4,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,NR,156.0,MWAY,916.0
IE,2017,TRN_BUS_TOT_AVD,17.4,76.2,1931.0,2122.0,34271772.0,KM,917.0,1680.0,TOTAL,RT,3.2,MWAY,916.0
IE,2018,BUS_TOT,15.0,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,BUS_TOT,15.0,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,BUS_TOT,15.0,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,BUS_TOT,15.0,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,CAR,81.7,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,CAR,81.7,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,CAR,81.7,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,CAR,81.7,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,TRN,3.3,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,TRN,3.3,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,TRN,3.3,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,TRN,3.3,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,TRN_BUS_TOT_AVD,18.3,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,TRN_BUS_TOT_AVD,18.3,71.7,2045.0,2281.0,36345004.0,KM,917.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2018,TRN_BUS_TOT_AVD,18.3,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,NR,139.0,MWAY,916.0
IE,2018,TRN_BUS_TOT_AVD,18.3,71.7,2045.0,2281.0,36345004.0,KM_TKM2,44.0,1762.0,TOTAL,RT,2.9,MWAY,916.0
IE,2019,BUS_TOT,14.9,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,NR,140.0,MWAY,995.0
IE,2019,BUS_TOT,14.9,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,RT,2.8,MWAY,995.0
IE,2019,CAR,81.8,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,NR,140.0,MWAY,995.0
IE,2019,CAR,81.8,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,RT,2.8,MWAY,995.0
IE,2019,TRN,3.3,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,NR,140.0,MWAY,995.0
IE,2019,TRN,3.3,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,RT,2.8,MWAY,995.0
IE,2019,TRN_BUS_TOT_AVD,18.2,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,NR,140.0,MWAY,995.0
IE,2019,TRN_BUS_TOT_AVD,18.2,69.7,2045.0,2399.0,37947510.0,KM,996.0,1680.0,TOTAL,RT,2.8,MWAY,995.0
IE,2020,,,,,835.0,8268324.0,,,,,,,,
IS,1995,BUS_TOT,11.4,102.3,,,,,,,,,,,
IS,1995,CAR,88.6,102.3,,,,,,,,,,,
IS,1995,TRN_BUS_TOT_AVD,11.4,102.3,,,,,,,,,,,
IS,1996,BUS_TOT,11.4,102.4,,,,,,,,,,,
IS,1996,CAR,88.6,102.4,,,,,,,,,,,
IS,1996,TRN_BUS_TOT_AVD,11.4,102.4,,,,,,,,,,,
